#separator:tab
#html:true
#notetype:Basic
#tags column:3
#deck column:4
<div class="word">perimeter</div><div class="phon">英 /pə&#x27;rɪmɪtə/ 美 /pə&#x27;rɪmɪtɚ/</div>[sound:yd_perimeter_uk.mp3]	<ul class="trans"><li><i>n.</i> 周（边）；周长<div class="en">the border around an enclosed area such as a military camp</div></li></ul><div class="label">例句</div><ul><li>...the perimeter of the airport.<div class="cn">…机场周边。</div></li><li>Calculate the perimeter of the rectangle.<div class="cn">计算这个长方形的周长。</div></li></ul><div class="label">搭配</div><ul><li>wetted perimeter — [地]湿周</li><li>perimeter blasting — 光面爆破；周边爆破；巷道周边爆破法</li></ul>	共有	英语::1-六级雅思共有
<div class="word">consequence</div><div class="phon">英 /&#x27;kɒnsɪkw(ə)ns/ 美 /&#x27;kɑnsəkwɛns/</div>[sound:yd_consequence_uk.mp3]	<ul class="trans"><li><i>n.</i> 重要（性），重大意义<div class="en">importance</div></li></ul><div class="rem">助记 con ＋ sequ(跟随) ＋ ence → 跟随其后 → 结果</div><div class="label">真题</div><ul><li>...The Internet has become a shield in many ways， exempting us from the consequence we should take responsibility for even though we make dreadful and malicious comments sometimes... <span class="src">2016.6 写作题</span></li><li>...What is said to be the consequence of a shrinking population... <span class="src">2013.12 阅读理解</span></li></ul><div class="label">例句</div><ul><li>I don’t suppose it is of any consequence now.<div class="cn">现在我觉得这事一点都无所谓了。</div></li></ul><div class="label">搭配</div><ul><li>as a consequence — 因此，结果</li><li>in consequence — 因此；结果</li><li>as a consequence of — 因此；由于…的结果</li><li>in consequence of — 由于…的缘故</li></ul><div class="rel">同根 consequent <i>adj.</i> · consequential <i>adj.</i> · consequently <i>adv.</i> · consequent <i>n.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">category</div><div class="phon">英 /&#x27;kætɪg(ə)rɪ/ 美 /&#x27;kætəɡɔri/</div>[sound:yd_category_uk.mp3]	<ul class="trans"><li><i>n.</i> 种类，类目；范畴<div class="en">a group of people or things that are all of the same type</div></li></ul><div class="label">真题</div><ul><li>...we also acknowledge that using race as a political or social category to study racism... <span class="src">2016.12 阅读理解</span></li><li>...there’s one category of worker that the economic disruption has been good for: nonhumans... <span class="src">2012.12 阅读理解</span></li></ul><div class="label">例句</div><ul><li>people in the over-45 age category<div class="cn">属45岁以上年龄组的人</div></li><li>Seats are available in eight of the ten price categories .<div class="cn">座位共有10种票价，现有8种可售。</div></li></ul><div class="label">搭配</div><ul><li>product category — 产品类别；产品目录；积范畴</li><li>first category — 第一纲</li><li>category theory — 范畴论</li><li>category management — 品类管理；类别管理</li></ul><div class="rel">同根 categorical <i>adj.</i> · categorized <i>adj.</i> · categorial <i>adj.</i> · categorization <i>n.</i> · categorized <i>v.</i> · categorize <i>vt.</i> · categorise <i>vt.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">species</div><div class="phon">英 /&#x27;spiːʃiːz; -ʃɪz; &#x27;spiːs-/ 美 /&#x27;spiʃiz/</div>[sound:yd_species_uk.mp3]	<ul class="trans"><li><i>n.</i> 种，物种；种类<div class="en">a group of animals or plants whose members are similar and can breed together to produce young animals or plants</div></li></ul><div class="label">真题</div><ul><li>...300 species of fish and 700 species of coral... <span class="src">2017.12 阅读理解</span></li><li>...Qinghai lake offers many species an intermediate stop during their migration... <span class="src">2017.12 文本题</span></li></ul><div class="label">例句</div><ul><li>Seven species of birds of prey have been observed.<div class="cn">已有七种猛禽被观察到。</div></li><li>pandas and other endangered species<div class="cn">熊猫以及其他濒危物种</div></li></ul><div class="label">搭配</div><ul><li>species diversity — 物种多样性；歧异度</li><li>species composition — 物种组成；种类成分</li><li>species richness — 物种丰富度；种繁富度</li><li>species abundance — 物种丰度</li></ul><div class="rel">同根 speciation <i>n.</i> · speciate <i>vi.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">intermediate</div><div class="phon">英 /,ɪntə&#x27;miːdɪət/ 美 /,ɪntɚ&#x27;midɪət/</div>[sound:yd_intermediate_uk.mp3]	<ul class="trans"><li><i>n.</i> 中间体；调解人</li></ul><div class="label">真题</div><ul><li>...Qinghai lake offers many species an intermediate stop during their migration... <span class="src">2017.12 文本题</span></li></ul><div class="label">搭配</div><ul><li>intermediate frequency — 中频</li><li>intermediate level — 中间能级；中间水平</li><li>intermediate product — 中间产品；半成品；中间乘积</li><li>intermediate stage — [计]中间阶段；[计]中间级；[医]中间期</li></ul><div class="rel">同根 intermediary <i>adj.</i> · interlocking <i>adj.</i> · interlocutory <i>adj.</i> · intermediately <i>adv.</i> · intermediary <i>n.</i> · interlocking <i>n.</i> · intermediation <i>n.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">qualitative</div><div class="phon">英 /&#x27;kwɒlɪtətɪv/ 美 /&#x27;kwɑlətetɪv/</div>[sound:yd_qualitative_uk.mp3]	<ul class="trans"><li><i>adj.</i> 质的；定性的<div class="en">relating to the quality or standard of something rather than the quantity</div></li></ul><div class="rem">助记 来自qualify(vt. 限定)</div><div class="label">例句</div><ul><li>There are qualitative differences in the way children of different ages and adults think.<div class="cn">不同年龄的儿童和成人在思维方式上有着质的差异。</div></li></ul><div class="label">搭配</div><ul><li>qualitative analysis — [化]定性分析；定量分析</li><li>qualitative research — 定性研究；质化研究；定性调查</li><li>qualitative change — 质变；性质变化</li><li>qualitative method — [计]定性法</li></ul><div class="rel">同根 qualitatively <i>adv.</i></div>	共有	英语::1-六级雅思共有
<div class="word">fabricate</div><div class="phon">英 /&#x27;fæbrɪkeɪt/ 美 /&#x27;fæbrɪket/</div>[sound:yd_fabricate_uk.mp3]	<ul class="trans"><li><i>v.</i> 捏造；制作<div class="en">to invent a story, piece of information etc in order to deceive someone</div></li></ul><div class="label">例句</div><ul><li>The police were accused of fabricating evidence.<div class="cn">警方被控捏造证据。</div></li><li>The discs are expensive to fabricate.<div class="cn">这些磁盘的生产成本很高。</div></li></ul><div class="rel">同根 fabricated <i>adj.</i> · fabric <i>n.</i> · fabrication <i>n.</i> · fabricator <i>n.</i> · fabricated <i>v.</i></div>	共有	英语::1-六级雅思共有
<div class="word">volunteer</div><div class="phon">英 /,vɒlən&#x27;tɪə/ 美 /,vɑlən&#x27;tɪr/</div>[sound:yd_volunteer_uk.mp3]	<ul class="trans"><li><i>n.</i> 志愿者<div class="en">someone who does a job willingly without being paid</div></li><li><i>v.</i> 志愿<div class="en">to offer to do something without expecting any reward, often something that other people do not want to do</div></li></ul><div class="label">真题</div><ul><li>...which provide a volunteer coach and pay a nominal fee to send students to regional and state competitions... <span class="src">2017.6 阅读理解</span></li><li>...64% have done volunteer work and 62% have taken lessons in music... <span class="src">2017.6 阅读理解</span></li></ul><div class="label">例句</div><ul><li>Most of the relief work was done by volunteers.<div class="cn">大部分救援工作都由志愿人员完成。</div></li><li>I volunteered my services as a driver.<div class="cn">我主动提出来当司机。</div></li></ul><div class="label">搭配</div><ul><li>volunteer services — 义工服务；志工服务台</li></ul><div class="rel">同根 voluntary <i>adj.</i> · voluntary <i>n.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">indicative</div><div class="phon">英 /ɪn&#x27;dɪkətɪv/ 美 /ɪn&#x27;dɪkətɪv/</div>[sound:yd_indicative_uk.mp3]	<ul class="trans"><li><i>adj.</i> 指示的；陈述的<div class="en">showing or suggesting sth</div></li></ul><div class="rem">助记 in(进入) ＋ dic(宣称) ＋ ative → 陈述的</div><div class="label">例句</div><ul><li>This behaviour is indicative of her whole attitude, I’m afraid.<div class="cn">这一行为恐怕已表明了她的总体态度。</div></li></ul><div class="label">搭配</div><ul><li>indicative of — 表明；说明</li></ul><div class="rel">同根 indicant <i>adj.</i> · indicatory <i>adj.</i> · indicator <i>n.</i> · indication <i>n.</i> · indicant <i>n.</i> · indicate <i>vt.</i></div>	共有	英语::1-六级雅思共有
<div class="word">denote</div><div class="phon">英 /dɪ&#x27;nəʊt/ 美 /dɪ&#x27;not/</div>[sound:yd_denote_uk.mp3]	<ul class="trans"><li><i>v.</i> 指示，意味着<div class="en">to mean something</div></li></ul><div class="rem">助记 de ＋ note(笔记， 注解) → 作注解 → 指示</div><div class="label">例句</div><ul><li>What does the word ‘curriculum’ denote that ‘course’ does not?<div class="cn">curriculum一词的哪些含义是course没有的？</div></li></ul><div class="rel">同根 denotative <i>adj.</i> · denotation <i>n.</i></div>	共有	英语::1-六级雅思共有
<div class="word">designate</div><div class="phon">英 /&#x27;dezɪgneɪt/ 美 /&#x27;dɛzɪɡnet/</div>[sound:yd_designate_uk.mp3]	<ul class="trans"><li><i>v.</i> 指定；指示；指明<div class="en">to say officially that sth has a particular character or name; to describe sth in a particular way</div></li></ul><div class="rem">助记 de ＋ sign ＋ ate → 着重指定 → 指定</div><div class="label">例句</div><ul><li>This floor has been designated a no-smoking area.<div class="cn">这楼层已定为无烟区。</div></li><li>Buildings are designated by red squares on the map.<div class="cn">在地图上建筑物用红色方块标明。</div></li></ul><div class="rel">同根 designated <i>adj.</i> · designer <i>adj.</i> · designative <i>adj.</i> · designation <i>n.</i> · designer <i>n.</i></div>	共有	英语::1-六级雅思共有
<div class="word">colonial</div><div class="phon">英 /kə&#x27;ləʊnɪəl/ 美 /kə&#x27;lonɪəl/</div>[sound:yd_colonial_uk.mp3]	<ul class="trans"><li><i>adj.</i> 殖民地的，殖民的<div class="en">relating to a country that controls and rules other countries, usually ones that are far away</div></li></ul><div class="rem">助记 来自colony(n. 殖民地)</div><div class="label">真题</div><ul><li>...who arrived on American shores in colonial times... <span class="src">2016.12 阅读理解</span></li></ul><div class="label">例句</div><ul><li>the struggle against colonial rule<div class="cn">反抗殖民统治的斗争</div></li><li>Britain was the largest colonial power .<div class="cn">英国曾是最大的殖民强国。</div></li></ul><div class="label">搭配</div><ul><li>colonial rule — 殖民统治</li><li>colonial expansion — 殖民扩张</li></ul><div class="rel">同根 colonist <i>adj.</i> · colonialist <i>adj.</i> · colony <i>n.</i> · colonist <i>n.</i> · colonization <i>n.</i> · colonize <i>vi.</i> · colonize <i>vt.</i></div>	共有 有真题例句	英语::1-六级雅思共有
<div class="word">notable</div><div class="phon">英 /&#x27;nəʊtəb(ə)l/ 美 /&#x27;notəbl/</div>[sound:yd_notable_uk.mp3]	<ul class="trans"><li><i>adj.</i> 值得注意的；著名的<div class="en">important, interesting, excellent, or unusual enough to be noticed or mentioned</div></li></ul><div class="rem">助记 not(标志) ＋ able(可…的) → 有标志可查的 → 值得注意的</div><div class="label">例句</div><ul><li>The town is notable for its busy open-air market.<div class="cn">该城镇因其热闹的露天市场而出名。</div></li></ul><div class="rel">同根 noted <i>adj.</i> · notably <i>adv.</i> · note <i>n.</i> · notation <i>n.</i> · notability <i>n.</i> · noted <i>v.</i> · note <i>vt.</i></div>	共有	英语::1-六级雅思共有
<div class="word">merit</div><div class="phon">英 /&#x27;merɪt/ 美 /&#x27;mɛrɪt/</div>[sound:yd_merit_uk.mp3]	<ul class="trans"><li><i>v.</i> 值得；应受赏（罚）<div class="en">to do sth to deserve praise, attention,etc.</div></li></ul><div class="rem">助记 发音像“marry it” → 嫁给它， 值得 → 值得</div><div class="label">真题</div><ul><li>...But Schweitzer contends the “mounting causal evidence” linking goal-setting and harmful behavior should be studied to help spotlight issues that merit caution and further investigation... <span class="src">2012.6 阅读理解</span></li></ul><div class="label">例句</div><ul><li>The results have been encouraging enough to merit further investigation.<div class="cn">结果令人振奋，值得进一步调查研究。</div></li><li>It’s a fascinating book which merits attention.<div class="cn">这是本引人入胜的书，值得关注。</div></li></ul><div class="label">搭配</div><ul><li>on its merits — 根据事物本身的优缺点；按照事情的是非曲直</li><li>merit and demerit — 优缺点</li><li>have the merits — 【法律】在诉讼中证明自己有理</li><li>certificate of merit — 奖状</li></ul><div class="rel">同根 meritorious <i>adj.</i> · merited <i>adj.</i> · meritoriousness <i>n.</i> · merited <i>v.</i></div>	共有 有真题例句	英语::1-六级雅思共有
